embedding_name
Cavity_2_242
Cavity_2_243
Cavity_2_244
Cavity_2_245
Cavity_2_246
Cavity_2_247
Cavity_2_248
Cavity_2_249
Cavity_2_250
Cavity_2_251
Cavity_2_252
Cavity_2_253
Cavity_2_254
Cavity_2_255
Brain_1_259
Notochord_1_261
Brain_1_263
Brain_1_264
Brain_1_265
Brain_1_266
Brain_1_268
Brain_1_273
Brain_1_274
Brain_1_275
Brain_1_277
Brain_1_280
Brain_1_282
Brain_1_284
Brain_1_285
Brain_1_286
Notochord_1_287
Brain_1_289
Brain_1_290
Brain_1_291
Brain_1_292
Brain_1_294
Brain_1_295
Notochord_1_296
Brain_1_299
Brain_1_302
Brain_1_304
Brain_1_307
Brain_1_308
Brain_1_309
Brain_1_311
Brain_1_313
Brain_1_322
Cavity_1_327
Cavity_1_330
Brain_1_334
Brain_1_338
Brain_1_344
Brain_1_348
Brain_1_349
Brain_1_351
Cavity_1_353
Cavity_1_356
Brain_1_357
Cavity_1_359
Cavity_1_365
Brain_1_369
Cavity_1_374
Cavity_1_379
Cavity_1_381
Branchial arch_1_384
Branchial arch_1_387
AGM_1_390
Dermomyotome_1_391
Dermomyotome_1_392
Dermomyotome_1_393
Dermomyotome_1_394
Sclerotome_1_397
Sclerotome_1_398
Connective tissue_1_399
Sclerotome_1_400
Branchial arch_1_401
Branchial arch_1_402
Sclerotome_1_403
AGM_1_404
Connective tissue_1_406
AGM_1_408
Liver_1_409
Branchial arch_1_410
Mesenchyme_1_411
Liver_1_413
AGM_1_414
AGM_1_415
Neural crest_1_417
Neural crest_1_420
Neural crest_1_422
Neural crest_1_423
Brain_1_425
Neural crest_1_426
Neural crest_1_428
Brain_1_429
Brain_1_430
Neural crest_1_431
Neural crest_1_432
Notochord_1_433
Neural crest_1_434
Neural crest_1_435
Neural crest_1_436
Neural crest_1_437
Neural crest_1_439
Neural crest_1_440
Neural crest_1_441
Sclerotome_1_442
Sclerotome_1_443
Neural crest_1_444
Neural crest_1_445
Sclerotome_1_446
Neural crest_1_447
Heart_1_451
Heart_1_456
Heart_1_460
Heart_1_462
Heart_1_468
Heart_1_473
Neural crest_1_486
Brain_1_487
Connective tissue_1_512
Connective tissue_1_513
Connective tissue_1_514
AGM_1_524
Connective tissue_1_531
AGM_1_539
Cavity_1_549
Cavity_1_553
Cavity_1_562
Cavity_1_573
Brain_1_578
Brain_1_580
Brain_1_581
Mesenchyme_1_582
Cavity_1_584
Cavity_1_589
Brain_1_593
Brain_1_594
Brain_1_595
Brain_1_596
Neural crest_1_603
Brain_1_604
Brain_1_605
Neural crest_1_606
Neural crest_1_607
Cavity_1_608
Cavity_1_613
Cavity_1_614
Mesenchyme_1_619
Mesenchyme_1_621
Mesenchyme_1_623
Mesenchyme_1_625
Connective tissue_1_627
Connective tissue_1_631
Mesenchyme_1_632
Neural crest_1_633
Neural crest_1_634
Neural crest_1_635
Mesenchyme_1_636
Mesenchyme_1_637
Mesenchyme_1_638
Mesenchyme_1_639
Spinal cord_2_640
Spinal cord_2_641
Spinal cord_2_643
Spinal cord_2_644
Spinal cord_2_645
Spinal cord_2_647
Spinal cord_2_648
Spinal cord_2_649
Spinal cord_2_650
Spinal cord_2_651
Spinal cord_2_652
Spinal cord_2_653
Spinal cord_2_654
Spinal cord_2_655
Spinal cord_2_656
Spinal cord_2_657
Spinal cord_2_658
Spinal cord_2_659
Spinal cord_2_660
Spinal cord_2_664
Spinal cord_2_665
Spinal cord_2_666
Spinal cord_2_669
Spinal cord_2_670
Spinal cord_2_671
Spinal cord_2_672
Spinal cord_2_673
Spinal cord_2_675
Spinal cord_2_676
Spinal cord_2_679
Spinal cord_2_682
Spinal cord_2_684
Spinal cord_2_685
Spinal cord_2_686
Spinal cord_2_687
Spinal cord_2_688
Spinal cord_2_689
Spinal cord_2_690
Spinal cord_2_691
Spinal cord_2_692
Spinal cord_2_693
Spinal cord_2_694
Spinal cord_2_695
Spinal cord_2_696
Spinal cord_2_697
Spinal cord_2_698
Spinal cord_2_700
Spinal cord_2_702
Spinal cord_2_703
Spinal cord_2_706
Spinal cord_2_709
Spinal cord_2_710
Spinal cord_2_712
Spinal cord_2_713
Spinal cord_2_714
Spinal cord_2_715
Spinal cord_2_716
Spinal cord_2_718
Spinal cord_2_721
Spinal cord_2_724
Spinal cord_2_725
Spinal cord_2_727
Spinal cord_2_728
Spinal cord_2_729
Spinal cord_2_730
Spinal cord_2_731
Spinal cord_2_732
Spinal cord_2_733
Spinal cord_2_735
Spinal cord_2_737
Spinal cord_2_738
Spinal cord_2_740
Spinal cord_2_744
Spinal cord_2_745
Spinal cord_2_746
Spinal cord_2_747
Spinal cord_2_749
Spinal cord_2_750
Spinal cord_2_751
Spinal cord_2_752
Spinal cord_2_753
Spinal cord_2_755
Spinal cord_2_757
Spinal cord_2_763
Spinal cord_2_765
Brain_2_768
Brain_2_769
Brain_2_770
Brain_2_772
Brain_2_773
Cavity_2_774
Cavity_2_775
Brain_2_776
Brain_2_777
Brain_2_778
Brain_2_779
Brain_2_780
Brain_2_781
Brain_2_782
Brain_2_783
Brain_2_784
Spinal cord_2_785
Brain_2_786
Brain_2_787
Brain_2_788
Brain_2_789
Brain_2_790
Brain_2_791
Brain_2_792
Brain_2_793
Brain_2_794
Brain_2_795
Spinal cord_2_796
Brain_2_798
Brain_2_799
Spinal cord_2_800
Spinal cord_2_801
Spinal cord_2_802
Spinal cord_2_803
Spinal cord_2_804
Spinal cord_2_805
Spinal cord_2_806
Spinal cord_2_807
Spinal cord_2_808
Spinal cord_2_809
Spinal cord_2_810
Spinal cord_2_811
Spinal cord_2_812
Spinal cord_2_813
Spinal cord_2_814
Spinal cord_2_815
Spinal cord_2_817
Brain_2_818
Spinal cord_2_819
Brain_2_820
Spinal cord_2_821
Spinal cord_2_822
Spinal cord_2_823
Spinal cord_2_824
Spinal cord_2_825
Spinal cord_2_826
Spinal cord_2_827
Spinal cord_2_828
Spinal cord_2_829
Spinal cord_2_830
Spinal cord_2_831
Cavity_2_832
Cavity_2_833
Cavity_2_834
Cavity_2_836
Cavity_2_837
Cavity_2_839
Cavity_2_840
Cavity_2_842
Cavity_2_844
Cavity_2_846
Cavity_2_848
Cavity_2_850
Cavity_2_851
Cavity_2_853
Cavity_2_854
Cavity_2_855
Cavity_2_857
Cavity_2_858
Cavity_2_859
Cavity_2_860
Spinal cord_2_862
Brain_2_864
Brain_2_865
Brain_2_866
Brain_2_867
Brain_2_868
Brain_2_869
Brain_2_870
Brain_2_871
Brain_2_872
Brain_2_873
Brain_2_874
Brain_2_875
Spinal cord_2_876
Brain_2_877
Brain_2_878
Brain_2_879
Cavity_2_880
Cavity_2_881
Cavity_2_882
Cavity_2_884
Cavity_2_885
Cavity_2_886
Cavity_2_887
Brain_2_888
Brain_2_889
Brain_2_890
Brain_2_891
Brain_2_892
Spinal cord_2_893
Spinal cord_2_894
Brain_2_895
Sclerotome_2_896
Sclerotome_2_897
Sclerotome_2_898
Sclerotome_2_899
Sclerotome_2_901
Sclerotome_2_902
Lung primordium_2_903
Cavity_2_904
Sclerotome_2_905
Sclerotome_2_906
Sclerotome_2_907
Sclerotome_2_908
Sclerotome_2_909
Sclerotome_2_910
Sclerotome_2_911
Blood vessel_2_913
Blood vessel_2_914
Blood vessel_2_917
Blood vessel_2_918
Sclerotome_2_920
Sclerotome_2_921
Sclerotome_2_922
Sclerotome_2_923
Sclerotome_2_924
Cavity_2_925
Cavity_2_926
Cavity_2_927
Head mesenchyme_2_928
Head mesenchyme_2_929
Head mesenchyme_2_930
Head mesenchyme_2_931
Urogenital ridge_2_932
Sclerotome_2_933
Sclerotome_2_934
Head mesenchyme_2_935
Cavity_2_936
Cavity_2_937
Head mesenchyme_2_938
Head mesenchyme_2_939
Head mesenchyme_2_940
Cavity_2_941
Cavity_2_942
Connective tissue_2_943
Head mesenchyme_2_944
Head mesenchyme_2_945
Head mesenchyme_2_946
Head mesenchyme_2_947
Head mesenchyme_2_948
Head mesenchyme_2_949
Connective tissue_2_950
Sclerotome_2_951
Brain_2_955
Lung primordium_2_956
Lung primordium_2_960
Lung primordium_2_961
Lung primordium_2_962
Lung primordium_2_963
Urogenital ridge_2_964
Lung primordium_2_965
Lung primordium_2_966
Lung primordium_2_967
Lung primordium_2_968
Lung primordium_2_969
Lung primordium_2_970
Lung primordium_2_971
Urogenital ridge_2_972
Lung primordium_2_973
Urogenital ridge_2_974
Lung primordium_2_975
Lung primordium_2_976
Spinal cord_2_977
Cavity_2_979
Liver_2_980
Liver_2_981
Liver_2_983
Urogenital ridge_2_984
Urogenital ridge_2_985
Urogenital ridge_2_986
Urogenital ridge_2_987
Liver_2_988
Liver_2_989
Urogenital ridge_2_990
Urogenital ridge_2_991
Branchial arch_2_992
Branchial arch_2_993
Branchial arch_2_994
Branchial arch_2_995
Branchial arch_2_998
Branchial arch_2_999
Connective tissue_2_1000
Connective tissue_2_1001
Connective tissue_2_1002
Connective tissue_2_1003
Connective tissue_2_1004
Sclerotome_2_1005
Connective tissue_2_1006
Connective tissue_2_1007
Sclerotome_2_1008
Sclerotome_2_1009
Sclerotome_2_1010
Connective tissue_2_1012
Connective tissue_2_1013
Sclerotome_2_1014
Sclerotome_2_1015
Lung primordium_2_1016
Branchial arch_2_1017
Connective tissue_2_1018
Lung primordium_2_1019
Lung primordium_2_1020
Lung primordium_2_1021
Lung primordium_2_1022
Sclerotome_2_1023
